Topic 1,Topic 2
nosympathyforgrudgeholders/2.0133340236192842e-05,magicmissilestorm/1.979139865814317e-05
clickbaitgag/2.0133340236192842e-05,adventurefriendlyworld/1.979139865814317e-05
criticalexistencefailure/2.0133340236192842e-05,powerfulbutinaccurate/1.979139865814317e-05
multicharactertitle/2.0133340236192842e-05,ashestoashes/1.979139865814317e-05
youknowwhattheysayaboutx/2.0133340236192842e-05,onlytheknowledgablemaypass/1.979139865814317e-05
inbredandevil/2.0133340236192842e-05,madlibfantasytitle/1.979139865814317e-05
scalingthesummit/2.0133340236192842e-05,beforethedarktimes/1.979139865814317e-05
thebeforetimes/2.0133340236192842e-05,displacedorigin/1.979139865814317e-05
massivemultiplayerensemblenumber/2.0133340236192842e-05,latinland/1.979139865814317e-05
aggressivecategorism/2.0133340236192842e-05,forgingthewill/1.979139865814317e-05
thenewestonesinthebook/2.0133340236192842e-05,placeofprotection/1.979139865814317e-05
gasolinelastsforever/2.0133340236192842e-05,thepowerofglass/1.979139865814317e-05
mohsscaleofsciencefictionhardness/2.0133340236192842e-05,drumbathing/1.979139865814317e-05
andmissioncontrolrejoiced/2.0133340236192842e-05,enclosedextraterrestrials/1.979139865814317e-05
worryingforthewrongreason/2.0133340236192842e-05,sleepingwiththebossswife/1.979139865814317e-05
masculinelinesfemininecurves/2.0133340236192842e-05,mentorsnewhope/1.979139865814317e-05
fellasleepcrying/2.0133340236192842e-05,vampireprocreationlimit/1.979139865814317e-05
primateversusreptile/2.0133340236192842e-05,aliensea/1.979139865814317e-05
dawnattack/2.0133340236192842e-05,thegmisacheatingbastard/1.979139865814317e-05
onlyamodel/2.0133340236192842e-05,rivaldojos/1.979139865814317e-05
antischooluniformsplot/2.0133340236192842e-05,rivalscienceteams/1.979139865814317e-05
ratedmformoney/2.0133340236192842e-05,kungfukid/1.979139865814317e-05
convenientdecoycat/2.0133340236192842e-05,highschoolrocks/1.979139865814317e-05
makerofmonsters/2.0133340236192842e-05,cutesportsclubmanager/1.979139865814317e-05
albinosarefreaks/2.0133340236192842e-05,spring2012anime/1.979139865814317e-05
beleagueredbenefactor/2.0133340236192842e-05,puzzlethriller/1.979139865814317e-05
gascylinderrocket/2.0133340236192842e-05,alternatehistorywank/1.979139865814317e-05
outsidemaninsideman/2.0133340236192842e-05,knowstheropes/1.979139865814317e-05
filchingfoodforfun/2.0133340236192842e-05,macabremothmotif/1.979139865814317e-05
modelingposes/2.0133340236192842e-05,donotattempt/1.979139865814317e-05
ominousadversarialamusement/2.0133340236192842e-05,redplicabaron/1.979139865814317e-05
detachablelowerhalf/2.0133340236192842e-05,robotreligion/1.979139865814317e-05
adoptiondiss/2.0133340236192842e-05,creepycatholicism/1.979139865814317e-05
grandpagod/2.0133340236192842e-05,evilstatesofamerica/1.979139865814317e-05
fantasticghetto/2.0133340236192842e-05,humansaredivided/1.979139865814317e-05
likeyouwouldreallydoit/2.0133340236192842e-05,dramaticredsamuraibackground/1.979139865814317e-05
linkedlistcluemethodology/2.0133340236192842e-05,foreignrulingclass/1.979139865814317e-05
weirdhistoricalwar/2.0133340236192842e-05,frighteningpowerusage/1.979139865814317e-05
genderbenderfriendship/2.0133340236192842e-05,pluckymiddie/1.979139865814317e-05
scifikitchensink/2.0133340236192842e-05,abovethegods/1.979139865814317e-05
upbringingmakesthehero/2.0133340236192842e-05,lowangleemptyworldshot/1.979139865814317e-05
dubspecieschange/2.0133340236192842e-05,catharticexhalation/1.979139865814317e-05
splittingthearrow/2.0133340236192842e-05,victorysex/1.979139865814317e-05
girlgroup/2.0133340236192842e-05,goldsilvercopperstandard/1.979139865814317e-05
staffofauthority/2.0133340236192842e-05,abandonedarea/1.979139865814317e-05
glacialapocalypse/2.0133340236192842e-05,healersignsonearly/1.979139865814317e-05
unpredictableresults/2.0133340236192842e-05,dramaticlandfallshot/1.979139865814317e-05
mergingmachine/2.0133340236192842e-05,signsoftheendtimes/1.979139865814317e-05
badnewsirrelevantnews/2.0133340236192842e-05,firekeepsitdead/1.979139865814317e-05
childrenaretenderhearted/2.0133340236192842e-05,ghostwriter/1.979139865814317e-05
interscenediegetic/2.0133340236192842e-05,healitwithwater/1.979139865814317e-05
gameshowhost/2.0133340236192842e-05,fictionalageofmajority/1.979139865814317e-05
blindbagcollectables/2.0133340236192842e-05,chokepointgeography/1.979139865814317e-05
forcedfromtheirhome/2.0133340236192842e-05,blastingtime/1.979139865814317e-05
nonhumanhead/2.0133340236192842e-05,datecrepe/1.979139865814317e-05
innofnoreturn/2.0133340236192842e-05,onepasswordattemptever/1.979139865814317e-05
weldthelock/2.0133340236192842e-05,officialpresidentialtransport/1.979139865814317e-05
batscare/2.0133340236192842e-05,theworseningcursemark/1.979139865814317e-05
waveofbabies/2.0133340236192842e-05,lastconfessionwins/1.979139865814317e-05
savagepiercings/2.0133340236192842e-05,aheroisborn/1.979139865814317e-05
internetjerk/2.0133340236192842e-05,troublefollowsyouhome/1.979139865814317e-05
artisticlicenselinguistics/2.0133340236192842e-05,launchermove/1.979139865814317e-05
creatorbacklash/2.0133340236192842e-05,sexyjester/1.979139865814317e-05
theydontmakethemliketheyusedto/2.0133340236192842e-05,elementalnation/1.979139865814317e-05
friendshipfavoritism/2.0133340236192842e-05,unicornsprefervirgins/1.979139865814317e-05
biggerisbetter/2.0133340236192842e-05,bugcatching/1.979139865814317e-05
listofexperiencesspeech/2.0133340236192842e-05,thesuffragette/1.979139865814317e-05
elevatorescape/2.0133340236192842e-05,biomanipulation/1.979139865814317e-05
persecutedintellectuals/2.0133340236192842e-05,humansarenotthedominantspecies/1.979139865814317e-05
electriclove/2.0133340236192842e-05,sicklyprodigy/1.979139865814317e-05
custombuilthost/2.0133340236192842e-05,militaryandwarfarewesternanimation/1.979139865814317e-05
idiotplot/2.0133340236192842e-05,platformfighter/1.979139865814317e-05
opendooropening/2.0133340236192842e-05,ryokaninn/1.979139865814317e-05
munchkin/2.0133340236192842e-05,workingclasswerewolves/1.979139865814317e-05
frightbesidethem/2.0133340236192842e-05,burnscarsburningpowers/1.979139865814317e-05
bathroombrawl/2.0133340236192842e-05,excuseboomerang/1.979139865814317e-05
minorlymentionedmythsandmonsters/2.0133340236192842e-05,pageturnsurprise/1.979139865814317e-05
zilliondollarbill/2.0133340236192842e-05,deathflag/1.979139865814317e-05
thedarknessgazesback/2.0133340236192842e-05,macguffintitle/1.979139865814317e-05
unicornsaresacred/2.0133340236192842e-05,fakebalance/1.979139865814317e-05
strokethebeard/2.0133340236192842e-05,naturespirit/1.979139865814317e-05
hollywoodbeautystandards/2.0133340236192842e-05,thewhitehouse/1.979139865814317e-05
terminologytitle/2.0133340236192842e-05,flippantforgiveness/1.979139865814317e-05
willreturncaption/2.0133340236192842e-05,fantasticradiationshielding/1.979139865814317e-05
cartridgesinflight/2.0133340236192842e-05,switchoutmove/1.979139865814317e-05
hyperspacewardrobe/2.0133340236192842e-05,implausiblesynchrony/1.979139865814317e-05
anotherstoryforanothertime/2.0133340236192842e-05,postinjurydeskjob/1.979139865814317e-05
unscrewedsaltshaker/2.0133340236192842e-05,plotdeviceallalong/1.979139865814317e-05
alphabetarchitecture/2.0133340236192842e-05,tropetrigger/1.979139865814317e-05
evilvirtues/2.0133340236192842e-05,privateintelligenceagency/1.979139865814317e-05
facecam/2.0133340236192842e-05,winter2017anime/1.979139865814317e-05
sinistercar/2.0133340236192842e-05,ruleofsexy/1.979139865814317e-05
thebodypartsthatmustnotbenamed/2.0133340236192842e-05,musicboxintervals/1.979139865814317e-05
neversaygoodbye/2.0133340236192842e-05,pistolpose/1.979139865814317e-05
waxmuseummorgue/2.0133340236192842e-05,winter2012anime/1.979139865814317e-05
dawnofanera/2.0133340236192842e-05,balanceofpower/1.979139865814317e-05
universalsystem/2.0133340236192842e-05,pressxtonotdie/1.979139865814317e-05
dialoguereversal/2.0133340236192842e-05,oldschoolbuilding/1.979139865814317e-05
badassmindsthinkalike/2.0133340236192842e-05,fallinangel/1.979139865814317e-05
creepymascotsuit/2.0133340236192842e-05,sneakyspider/1.979139865814317e-05
batteringram/2.0133340236192842e-05,impendingclashshot/1.979139865814317e-05
redubbing/2.0133340236192842e-05,steadicam/1.979139865814317e-05
pronetosunburn/2.0133340236192842e-05,hptoone/1.979139865814317e-05
throwemtothewolves/2.0133340236192842e-05,outliveditscreator/1.979139865814317e-05
literaryagenthypothesis/2.0133340236192842e-05,magneticmedium/1.979139865814317e-05
capitallettersaremagic/2.0133340236192842e-05,beastofbattle/1.979139865814317e-05
chainlinkfence/2.0133340236192842e-05,gaidengame/1.979139865814317e-05
thatwasthelastentry/2.0133340236192842e-05,soundofdarkness/1.4843548993607378e-05
guiltbycoincidence/2.0133340236192842e-05,frontierdoctor/1.4843548993607378e-05
fourthwallgreeting/2.0133340236192842e-05,hovermecha/1.4843548993607378e-05
nothingcansaveusnow/2.0133340236192842e-05,gayoption/1.4843548993607378e-05
playingagainsttype/2.0133340236192842e-05,anothersideanotherstory/1.4843548993607378e-05
powdertrail/2.0133340236192842e-05,fall2011anime/1.4843548993607378e-05
onelettertitle/2.0133340236192842e-05,choiceoftwoweapons/1.4843548993607378e-05
heretherebedragons/2.0133340236192842e-05,enslavedelves/1.4843548993607378e-05
knottytentacles/2.0133340236192842e-05,tieredbyname/1.4843548993607378e-05
thewatchmaker/2.0133340236192842e-05,twistedeucharist/1.4843548993607378e-05
sexmagic/2.0133340236192842e-05,rastervision/1.4843548993607378e-05
underthetruck/2.0133340236192842e-05,pinkertondetective/1.4843548993607378e-05
creatorchosencasting/2.0133340236192842e-05,furnacebodydisposal/1.4843548993607378e-05
freakyfashionmildmind/2.0133340236192842e-05,numerologicalmotif/1.4843548993607378e-05
wedgie/2.0133340236192842e-05,nuclearnullifier/1.4843548993607378e-05
pinkmist/2.0133340236192842e-05,heartless/1.4843548993607378e-05
brattyfooddemand/2.0133340236192842e-05,graphicsinducedsuperdeformed/1.4843548993607378e-05
callandresponsesong/2.0133340236192842e-05,wizardneedsfoodbadly/1.4843548993607378e-05
foulfox/2.0133340236192842e-05,celebritysuperhero/1.4843548993607378e-05
spoofedtheironicfilmseriously/2.0133340236192842e-05,lendingabackhand/1.4843548993607378e-05
ridiculouslylongphonenumber/2.0133340236192842e-05,victorybyfirstblood/1.4843548993607378e-05
mischiefmakingmonkey/2.0133340236192842e-05,hungryweapon/1.4843548993607378e-05
theendofthebeginning/2.0133340236192842e-05,thesoulsaver/1.4843548993607378e-05
badinfluencer/2.0133340236192842e-05,asianrunechant/1.4843548993607378e-05
previouslyoverlookedparamour/2.0133340236192842e-05,airstripone/1.4843548993607378e-05
notsoweak/2.0133340236192842e-05,kinkmeme/1.4843548993607378e-05
startswiththeirfuneral/2.0133340236192842e-05,animeofthe1970s/1.4843548993607378e-05
lyingtoprotectyourfeelings/2.0133340236192842e-05,expositorypronoun/1.4843548993607378e-05
notoriousparent/2.0133340236192842e-05,ballcannon/1.4843548993607378e-05
insistentappellation/2.0133340236192842e-05,anchoredattackstance/1.4843548993607378e-05
capturedbycannibals/2.0133340236192842e-05,humansarediplomats/1.4843548993607378e-05
thelopsidedarmofthelaw/2.0133340236192842e-05,ominouslyopendoor/1.4843548993607378e-05
emptyelevator/2.0133340236192842e-05,manifestomakingmalcontent/1.4843548993607378e-05
girlslovechocolate/2.0133340236192842e-05,mentalhandicapmoraldeficiency/1.4843548993607378e-05
impossiblegenius/2.0133340236192842e-05,houserules/1.4843548993607378e-05
stockfemurbone/2.0133340236192842e-05,shininggoodness/1.4843548993607378e-05
suddenhumility/2.0133340236192842e-05,trickedtodeath/1.4843548993607378e-05
worldofchaos/2.0133340236192842e-05,specialoddhand/1.4843548993607378e-05
killthecreditor/2.0133340236192842e-05,charactercustomisation/1.4843548993607378e-05
relievedfailure/2.0133340236192842e-05,littlesisterheroine/1.4843548993607378e-05
accentinterest/2.0133340236192842e-05,spheroiddropship/1.4843548993607378e-05
thefourchordsofpop/2.0133340236192842e-05,grayisuseless/1.4843548993607378e-05
bluffingtheauthorities/2.0133340236192842e-05,fultonstreetfolly/1.4843548993607378e-05
raisedhandofsurvival/2.0133340236192842e-05,breachingthewall/1.4843548993607378e-05
fananimation/2.0133340236192842e-05,elementalhaircomposition/1.4843548993607378e-05
upperclassequestrian/2.0133340236192842e-05,summer2013anime/1.4843548993607378e-05
welcometothecaribbeanmon/2.0133340236192842e-05,thecycleofempires/1.4843548993607378e-05
fromspecialtoseries/2.0133340236192842e-05,partyofrepresentatives/1.4843548993607378e-05
micromonarchy/2.0133340236192842e-05,increasinglylethalenemy/1.4843548993607378e-05
alluringanglerfish/2.0133340236192842e-05,goombaspringboard/1.4843548993607378e-05
disasterscavengers/2.0133340236192842e-05,thehardhat/1.4843548993607378e-05
vacuummouth/2.0133340236192842e-05,universalammunition/1.4843548993607378e-05
colorcodedpatrician/2.0133340236192842e-05,ascartoremember/1.4843548993607378e-05
asciiart/2.0133340236192842e-05,gentlemanwizard/1.4843548993607378e-05
contractualobligationproject/2.0133340236192842e-05,adaptationalangstdowngrade/1.4843548993607378e-05
theperformerking/2.0133340236192842e-05,gamblergroupies/1.4843548993607378e-05
multipurposemonoculturedcrop/2.0133340236192842e-05,spaceisolationhorror/1.4843548993607378e-05
foolsmap/2.0133340236192842e-05,adventureguild/1.4843548993607378e-05
insertgrenadehere/2.0133340236192842e-05,piecemealfundstransfer/1.4843548993607378e-05
indecisivemedium/2.0133340236192842e-05,withgreatpowercomesgreatopposition/1.4843548993607378e-05
wonderwomanwannabe/2.0133340236192842e-05,fansub/1.4843548993607378e-05
workingouttheiremotions/2.0133340236192842e-05,fauxflame/1.4843548993607378e-05
uselessprotagonist/2.0133340236192842e-05,sevenheavenlyvirtues/1.4843548993607378e-05
sliceoflifewebcomics/2.0133340236192842e-05,divinedelegation/1.4843548993607378e-05
godbeforedogma/2.0133340236192842e-05,humansareaverage/1.4843548993607378e-05
namedbydemocracy/2.0133340236192842e-05,fleshversussteel/1.4843548993607378e-05
itsxihatex/2.0133340236192842e-05,thunderequalsdownpour/1.4843548993607378e-05
secretweapon/2.0133340236192842e-05,ninjabrat/1.4843548993607378e-05
roadsidesurgery/2.0133340236192842e-05,pullyourselfdownthespear/1.4843548993607378e-05
takebackyourgift/2.0133340236192842e-05,ournymphsaredifferent/1.4843548993607378e-05
situationalhandswitch/2.0133340236192842e-05,automobilesarealien/1.4843548993607378e-05
ephebophile/2.0133340236192842e-05,waterloggedwarzone/1.4843548993607378e-05
whenitrainsitpours/2.0133340236192842e-05,woundlicking/1.4843548993607378e-05
notsocrazyanymore/2.0133340236192842e-05,multipletailedbeast/1.4843548993607378e-05
riversofblood/2.0133340236192842e-05,timedmission/1.4843548993607378e-05
sundialwaypoint/2.0133340236192842e-05,infinite/1.4843548993607378e-05
shadowofimpendingdoom/2.0133340236192842e-05,russiacalledtheywantalaskaback/1.4843548993607378e-05
magicalcomputer/2.0133340236192842e-05,spectralweaponcopy/1.4843548993607378e-05
oblivioustransformation/2.0133340236192842e-05,spelllevels/1.4843548993607378e-05
pretendweredead/2.0133340236192842e-05,supergenderbender/1.4843548993607378e-05
themeinitials/2.0133340236192842e-05,spring2016anime/1.4843548993607378e-05
japantakesovertheworld/2.0133340236192842e-05,spring2017anime/1.4843548993607378e-05
quakingwithfear/2.0133340236192842e-05,monumentaldamageresistance/1.4843548993607378e-05
unluckilylucky/2.0133340236192842e-05,standardestablishingspaceshipshot/1.4843548993607378e-05
curiosityisacrapshoot/2.0133340236192842e-05,lordbritishpostulate/1.4843548993607378e-05
selffanservice/2.0133340236192842e-05,crushthekeepsake/1.4843548993607378e-05
flyingonacloud/2.0133340236192842e-05,improvisedtraining/1.4843548993607378e-05
mauricechevalieraccent/2.0133340236192842e-05,superspecialmove/1.4843548993607378e-05
survivalthroughselfsacrifice/2.0133340236192842e-05,prematureempowerment/1.4843548993607378e-05
lastwords/2.0133340236192842e-05,agirlineveryport/1.4843548993607378e-05
weddingdeadline/2.0133340236192842e-05,braggingrightsreward/1.4843548993607378e-05
aplotindeed/2.0133340236192842e-05,openandshut/1.4843548993607378e-05
theapunkalypse/2.0133340236192842e-05,weaponjr/1.4843548993607378e-05
writinglines/2.0133340236192842e-05,piratesversusninjas/1.4843548993607378e-05
itseemedtrivial/2.0133340236192842e-05,earnyourbadending/1.4843548993607378e-05
crazysane/2.0133340236192842e-05,monstercompendium/1.4843548993607378e-05
morediversesequel/2.0133340236192842e-05,bornofheavenandhell/1.4843548993607378e-05
megane/2.0133340236192842e-05,crisscrossattack/1.4843548993607378e-05
lightflickerteleportation/2.0133340236192842e-05,secretaimoves/1.4843548993607378e-05
passedintheirsleep/2.0133340236192842e-05,deathflight/1.4843548993607378e-05
areyousureyouwanttodothat/2.0133340236192842e-05,rockettaggameplay/1.4843548993607378e-05
distractedfromdeath/1.725714877387958e-05,squashmatch/1.4843548993607378e-05
truecraftsman/1.725714877387958e-05,beatingadeadplayer/1.4843548993607378e-05
punbasedcreature/1.725714877387958e-05,spellconstruction/1.4843548993607378e-05
fightdracula/1.725714877387958e-05,whitemagiciangirl/1.4843548993607378e-05
dreampeople/1.725714877387958e-05,investigatorimpersonation/1.4843548993607378e-05
chorusgirls/1.725714877387958e-05,sciencedestroysmagic/1.4843548993607378e-05
ticktocktune/1.725714877387958e-05,nondamagingstatusinflictionattack/1.4843548993607378e-05
lostthetvremote/1.725714877387958e-05,dragonspreferprincesses/1.4843548993607378e-05
deathissuchanoddthing/1.725714877387958e-05,councilofvampires/1.4843548993607378e-05
identicallypoweredteam/1.725714877387958e-05,minmaxing/1.4843548993607378e-05
improvisedjetpack/1.725714877387958e-05,cyberneticmythicalbeast/1.4843548993607378e-05
friendlyneighborhoodspider/1.725714877387958e-05,rambybraking/1.4843548993607378e-05
overandunderthetop/1.725714877387958e-05,withholdingthebiggood/1.4843548993607378e-05
improvisedclothes/1.725714877387958e-05,fauxrrari/1.4843548993607378e-05
pullthetriggerprovocation/1.725714877387958e-05,primordialchaos/1.4843548993607378e-05
statevisit/1.725714877387958e-05,purelyaestheticgender/1.4843548993607378e-05
memorialcharacter/1.725714877387958e-05,ofthepeople/1.4843548993607378e-05
eskimoland/1.725714877387958e-05,ringworldplanet/1.4843548993607378e-05
slideattack/1.725714877387958e-05,creepycleanliness/1.4843548993607378e-05
charliebrownfromouttatown/1.725714877387958e-05,jaggedmouth/1.4843548993607378e-05
tryeverything/1.725714877387958e-05,incapableofdisobeying/1.4843548993607378e-05
toweringflower/1.725714877387958e-05,parasitichorror/1.4843548993607378e-05
idioticpartnerconfession/1.725714877387958e-05,friendlyzombie/1.4843548993607378e-05
crimemagnet/1.725714877387958e-05,videogameflamethrowerssuck/1.4843548993607378e-05
cutandpastesuburb/1.725714877387958e-05,peerlessloveinterest/1.4843548993607378e-05
mywayorthehighway/1.725714877387958e-05,stancesystem/1.4843548993607378e-05
unstablegeneticcode/1.725714877387958e-05,cutsceneboss/1.4843548993607378e-05
madeofgood/1.725714877387958e-05,shippinggoggles/1.4843548993607378e-05
lawofconservationofnormality/1.725714877387958e-05,virgintension/1.4843548993607378e-05
hatofpower/1.725714877387958e-05,thedeadhaveeyes/1.4843548993607378e-05
conspiracyplacement/1.725714877387958e-05,relationshipvalues/1.4843548993607378e-05
eeriearcticresearchstation/1.725714877387958e-05,magicorpsychic/1.4843548993607378e-05
colonelkurtzcopy/1.725714877387958e-05,scienceisuseless/1.4843548993607378e-05
bornofmagic/1.725714877387958e-05,ageofreptiles/1.4843548993607378e-05
flyovercountry/1.725714877387958e-05,arcology/1.4843548993607378e-05
livingdream/1.725714877387958e-05,expositionintuition/1.4843548993607378e-05
adaptationallocationchange/1.725714877387958e-05,masterofthelevitatingblades/1.4843548993607378e-05
electricjellyfish/1.725714877387958e-05,biteofaffection/1.4843548993607378e-05
trappedwithmonsterplot/1.725714877387958e-05,notthatkindofmage/1.4843548993607378e-05
shipoutofwater/1.725714877387958e-05,wewilluselasersinthefuture/1.4843548993607378e-05
goodcapitalismevilcapitalism/1.725714877387958e-05,medicalhorror/1.4843548993607378e-05
themarvelousdeer/1.725714877387958e-05,nonheteronormativesociety/1.4843548993607378e-05
peltsofthebarbarian/1.725714877387958e-05,thermaldissonance/1.4843548993607378e-05
brainfever/1.725714877387958e-05,cardgames/1.4843548993607378e-05
scaryjackinthebox/1.725714877387958e-05,tanukikitsunecontrast/1.4843548993607378e-05
visibletobelievers/1.725714877387958e-05,equipmentupgrade/1.4843548993607378e-05
notquitestarring/1.725714877387958e-05,ourweaponswillbeboxyinthefuture/1.4843548993607378e-05
scarecrowsolution/1.725714877387958e-05,longdeadbadass/1.4843548993607378e-05
forcedfriendlyfire/1.725714877387958e-05,magnusmeansmage/1.4843548993607378e-05
oilslick/1.725714877387958e-05,creditchip/1.4843548993607378e-05
juniorcounterpart/1.725714877387958e-05,horsejump/1.4843548993607378e-05
crackinthesky/1.725714877387958e-05,fantasticfallout/1.4843548993607378e-05
loveatfirstnote/1.725714877387958e-05,leftjustifiedfantasymap/1.4843548993607378e-05
thesetropesaremadeforwalking/1.725714877387958e-05,manipulatingtheopponentsdeck/1.4843548993607378e-05
insecureprotagonistarrogantantagonist/1.725714877387958e-05,savedforthesequel/1.4843548993607378e-05
combathaircomb/1.725714877387958e-05,godofthunder/1.4843548993607378e-05
nicekitty/1.725714877387958e-05,sacredbowandarrows/1.4843548993607378e-05
tiesthatbind/1.725714877387958e-05,spring2015anime/1.4843548993607378e-05
prankpunishment/1.725714877387958e-05,kamaitachi/1.4843548993607378e-05
dumbwaiterride/1.725714877387958e-05,egyptisstillancient/1.4843548993607378e-05
synchronizedmorningroutine/1.725714877387958e-05,irishexplosivesexpert/1.4843548993607378e-05
accuserofthebrethren/1.725714877387958e-05,watchingthereflectionundress/1.4843548993607378e-05
moodymount/1.725714877387958e-05,donotdropyourweapon/1.4843548993607378e-05
mascotwithattitude/1.725714877387958e-05,optionalboss/1.4843548993607378e-05
isleofgianthorrors/1.725714877387958e-05,trappedbehindenemylines/1.4843548993607378e-05
islandofmystery/1.725714877387958e-05,splitandreunion/1.4843548993607378e-05
cosmicflaw/1.725714877387958e-05,avoidthisareaeffect/1.4843548993607378e-05
ranger/1.725714877387958e-05,stealthbasedmission/1.4843548993607378e-05
politicallymotivatedteacher/1.725714877387958e-05,theworkhorse/1.4843548993607378e-05
dynamicakimbo/1.725714877387958e-05,characterlevel/1.4843548993607378e-05
amijustatoytoyou/1.725714877387958e-05,therevolutionwillnotbebureaucratized/1.4843548993607378e-05
therockstar/1.725714877387958e-05,anthologycomic/1.4843548993607378e-05
pricklyporcupine/1.725714877387958e-05,helmetmountedsight/1.4843548993607378e-05
giantfootprintreveal/1.725714877387958e-05,betterthannew/1.4843548993607378e-05
paranormalromance/1.725714877387958e-05,atlaspose/1.4843548993607378e-05
themaze/1.725714877387958e-05,worldinthesky/1.4843548993607378e-05
coolhouse/1.725714877387958e-05,stocklegalphrases/1.4843548993607378e-05
paperkeyretrievaltrick/1.725714877387958e-05,digattack/1.4843548993607378e-05
happyholidaysdress/1.725714877387958e-05,dreammatchgame/1.4843548993607378e-05
costumeinertia/1.725714877387958e-05,heavilyarmoredmook/1.4843548993607378e-05
roomescapegame/1.725714877387958e-05,internaldeathsquad/1.4843548993607378e-05
literalasskissing/1.725714877387958e-05,charactertiers/1.4843548993607378e-05
ironicinversion/1.725714877387958e-05,invadingrefugees/1.4843548993607378e-05
creatinglifeisunforeseen/1.725714877387958e-05,superheroesweartights/1.4843548993607378e-05
comfortthedying/1.725714877387958e-05,swordshieldcontrast/1.4843548993607378e-05
footbathtreatment/1.725714877387958e-05,challengegamer/1.4843548993607378e-05
deathbydepower/1.725714877387958e-05,relegatedmentor/1.4843548993607378e-05
thrillseeker/1.725714877387958e-05,evilhero/1.4843548993607378e-05
universaleyeglasses/1.725714877387958e-05,puppetstate/1.4843548993607378e-05
conspiracykitchensink/1.725714877387958e-05,utilitypartymember/1.4843548993607378e-05
crapolatech/1.725714877387958e-05,mecha/1.4843548993607378e-05
superflyreflexes/1.725714877387958e-05,therenfield/1.4843548993607378e-05
sciencecannotcomprehendphlebotinum/1.725714877387958e-05,stockepisodetitles/1.4843548993607378e-05
clevercrows/1.725714877387958e-05,scheduleslip/1.4843548993607378e-05
halloweentown/1.725714877387958e-05,thehamsquad/1.4843548993607378e-05
samefacedifferentname/1.725714877387958e-05,distancedfromcurrentevents/1.4843548993607378e-05
jugglingdangerously/1.725714877387958e-05,mistakenforevidence/1.4843548993607378e-05
phlebotinummuncher/1.725714877387958e-05,westernsamurai/1.4843548993607378e-05
evilcolonialist/1.725714877387958e-05,savagespinosaurs/1.4843548993607378e-05
verbalticked/1.725714877387958e-05,spyssuspiciousspouse/1.4843548993607378e-05
fourthwall/1.725714877387958e-05,summer2012anime/1.4843548993607378e-05
infectiousenthusiasm/1.725714877387958e-05,roleplayinggame/1.4843548993607378e-05
biganimeeyes/1.725714877387958e-05,ghostleglottery/1.4843548993607378e-05
climbingclimax/1.725714877387958e-05,wakeupcall/1.4843548993607378e-05
vacationdearboy/1.725714877387958e-05,magicismental/1.4843548993607378e-05
dumbanddrummer/1.725714877387958e-05,armsandarmorthemenaming/1.4843548993607378e-05
livingmuseumexhibit/1.725714877387958e-05,tipisandtotempoles/1.4843548993607378e-05
saharanshipwreck/1.725714877387958e-05,summer2014anime/1.4843548993607378e-05
safezonehopespot/1.725714877387958e-05,compilationrerelease/1.4843548993607378e-05
thegunfighterwannabe/1.725714877387958e-05,evilwelcomesdefectors/1.4843548993607378e-05
flagbikini/1.725714877387958e-05,sublightsubterfuge/1.4843548993607378e-05
sweethomealabama/1.725714877387958e-05,womenaredelicate/1.4843548993607378e-05
layeredmetropolis/1.725714877387958e-05,backstab/1.4843548993607378e-05
raisedbyhumans/1.725714877387958e-05,playerversusplayer/1.4843548993607378e-05
fakearistocrat/1.725714877387958e-05,fall2013anime/1.4843548993607378e-05
safeunderblankets/1.725714877387958e-05,summoningartifact/1.4843548993607378e-05
justtaketheposter/1.725714877387958e-05,somedexterityrequired/1.4843548993607378e-05
closingcredits/1.725714877387958e-05,summer2016anime/1.4843548993607378e-05
unknownrelative/1.725714877387958e-05,recurringboss/1.4843548993607378e-05
standardsuperherosetting/1.725714877387958e-05,dyingforsymbolism/1.4843548993607378e-05
rivalryascourtship/1.725714877387958e-05,hackercollective/1.4843548993607378e-05
snarkyinanimateobject/1.725714877387958e-05,resurrectionteleportation/1.4843548993607378e-05
mousehole/1.725714877387958e-05,emergencystash/1.4843548993607378e-05
gratedstoner/1.725714877387958e-05,videogames/1.4843548993607378e-05
diegeticmusical/1.725714877387958e-05,firstfatherwins/1.4843548993607378e-05
sexyfiguregesture/1.725714877387958e-05,thecallhasbadreception/1.4843548993607378e-05
chemistrycandoanything/1.725714877387958e-05,difficultyspike/1.4843548993607378e-05
magictool/1.725714877387958e-05,eatthesummoner/1.4843548993607378e-05
christianrock/1.725714877387958e-05,thewarsequence/1.4843548993607378e-05
onlygoodpeoplemaypass/1.725714877387958e-05,dizzycam/1.4843548993607378e-05
oneshotfic/1.725714877387958e-05,powerup/1.4843548993607378e-05
kidhasapoint/1.725714877387958e-05,imperialchina/1.4843548993607378e-05
colorization/1.725714877387958e-05,settingasacharacter/1.4843548993607378e-05
iwasbornready/1.725714877387958e-05,ejecttheloser/1.4843548993607378e-05
slowtransformation/1.725714877387958e-05,extremelycoldcase/1.4843548993607378e-05
grillingthenewbie/1.725714877387958e-05,psychicstarshippilot/1.4843548993607378e-05
literalmoneymetaphor/1.725714877387958e-05,penultimateoutburst/1.4843548993607378e-05
epistolarynovel/1.725714877387958e-05,fantranslation/1.4843548993607378e-05
wickedheartsymbol/1.725714877387958e-05,countrymusic/1.4843548993607378e-05
